route_no,trip_id,direction,stop_name,scheduled_time,days
TSR-IJK-ORD,TSR-IJK-ORD-T26,UP,Ollur,18:38,Mon-Sun
TSR-IJK-ORD,TSR-IJK-ORD-T26,UP,Pudukad,18:46,Mon-Sun
TSR-IJK-ORD,TSR-IJK-ORD-T26,UP,Nellayi,18:54,Mon-Sun
TSR-IJK-ORD,TSR-IJK-ORD-T26,UP,Irinjalakuda,19:02,Mon-Sun
TSR-IJK-ORD,TSR-IJK-ORD-T27,UP,Thrissur,19:00,Mon-Sun
TSR-IJK-ORD,TSR-IJK-ORD-T27,UP,Ollur,19:08,Mon-Sun
TSR-IJK-ORD,TSR-IJK-ORD-T27,UP,Pudukad,19:16,Mon-Sun
TSR-IJK-ORD,TSR-IJK-ORD-T27,UP,Nellayi,19:24,Mon-Sun
TSR-IJK-ORD,TSR-IJK-ORD-T27,UP,Irinjalakuda,19:32,Mon-Sun
TSR-IJK-ORD,TSR-IJK-ORD-T28,UP,Thrissur,19:30,Mon-Sun
TSR-IJK-ORD,TSR-IJK-ORD-T28,UP,Ollur,19:38,Mon-Sun
TSR-IJK-ORD,TSR-IJK-ORD-T28,UP,Pudukad,19:46,Mon-Sun
TSR-IJK-ORD,TSR-IJK-ORD-T28,UP,Nellayi,19:54,Mon-Sun
TSR-IJK-ORD,TSR-IJK-ORD-T28,UP,Irinjalakuda,20:02,Mon-Sun
TSR-IJK-ORD,TSR-IJK-ORD-T29,UP,Thrissur,20:00,Mon-Sun
TSR-IJK-ORD,TSR-IJK-ORD-T29,UP,Ollur,20:08,Mon-Sun
TSR-IJK-ORD,TSR-IJK-ORD-T29,UP,Pudukad,20:16,Mon-Sun
TSR-IJK-ORD,TSR-IJK-ORD-T29,UP,Nellayi,20:24,Mon-Sun
TSR-IJK-ORD,TSR-IJK-ORD-T29,UP,Irinjalakuda,20:32,Mon-Sun
TSR-IJK-ORD,TSR-IJK-ORD-T30,UP,Thrissur,20:30,Mon-Sun
TSR-IJK-ORD,TSR-IJK-ORD-T30,UP,Ollur,20:38,Mon-Sun
TSR-IJK-ORD,TSR-IJK-ORD-T30,UP,Pudukad,20:46,Mon-Sun
TSR-IJK-ORD,TSR-IJK-ORD-T30,UP,Nellayi,20:54,Mon-Sun
TSR-IJK-ORD,TSR-IJK-ORD-T30,UP,Irinjalakuda,21:02,Mon-Sun
TSR-IJK-ORD,TSR-IJK-ORD-T31,UP,Thrissur,21:00,Mon-Sun
TSR-IJK-ORD,TSR-IJK-ORD-T31,UP,Ollur,21:08,Mon-Sun
TSR-IJK-ORD,TSR-IJK-ORD-T31,UP,Pudukad,21:16,Mon-Sun
TSR-IJK-ORD,TSR-IJK-ORD-T31,UP,Nellayi,21:24,Mon-Sun
TSR-IJK-ORD,TSR-IJK-ORD-T31,UP,Irinjalakuda,21:32,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T01,UP,Thrissur,06:00,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T01,UP,Ollur,06:06,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T01,UP,Amballur,06:12,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T01,UP,Koratty,06:18,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T01,UP,Chalakudy,06:24,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T02,UP,Thrissur,07:00,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T02,UP,Ollur,07:06,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T02,UP,Amballur,07:12,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T02,UP,Koratty,07:18,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T02,UP,Chalakudy,07:24,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T03,UP,Thrissur,08:00,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T03,UP,Ollur,08:06,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T03,UP,Amballur,08:12,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T03,UP,Koratty,08:18,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T03,UP,Chalakudy,08:24,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T04,UP,Thrissur,09:00,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T04,UP,Ollur,09:06,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T04,UP,Amballur,09:12,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T04,UP,Koratty,09:18,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T04,UP,Chalakudy,09:24,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T05,UP,Thrissur,10:00,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T05,UP,Ollur,10:06,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T05,UP,Amballur,10:12,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T05,UP,Koratty,10:18,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T05,UP,Chalakudy,10:24,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T06,UP,Thrissur,11:00,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T06,UP,Ollur,11:06,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T06,UP,Amballur,11:12,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T06,UP,Koratty,11:18,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T06,UP,Chalakudy,11:24,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T07,UP,Thrissur,12:00,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T07,UP,Ollur,12:06,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T07,UP,Amballur,12:12,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T07,UP,Koratty,12:18,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T07,UP,Chalakudy,12:24,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T08,UP,Thrissur,13:00,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T08,UP,Ollur,13:06,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T08,UP,Amballur,13:12,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T08,UP,Koratty,13:18,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T08,UP,Chalakudy,13:24,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T09,UP,Thrissur,14:00,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T09,UP,Ollur,14:06,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T09,UP,Amballur,14:12,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T09,UP,Koratty,14:18,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T09,UP,Chalakudy,14:24,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T10,UP,Thrissur,15:00,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T10,UP,Ollur,15:06,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T10,UP,Amballur,15:12,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T10,UP,Koratty,15:18,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T10,UP,Chalakudy,15:24,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T11,UP,Thrissur,16:00,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T11,UP,Ollur,16:06,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T11,UP,Amballur,16:12,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T11,UP,Koratty,16:18,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T11,UP,Chalakudy,16:24,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T12,UP,Thrissur,17:00,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T12,UP,Ollur,17:06,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T12,UP,Amballur,17:12,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T12,UP,Koratty,17:18,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T12,UP,Chalakudy,17:24,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T13,UP,Thrissur,18:00,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T13,UP,Ollur,18:06,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T13,UP,Amballur,18:12,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T13,UP,Koratty,18:18,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T13,UP,Chalakudy,18:24,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T14,UP,Thrissur,19:00,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T14,UP,Ollur,19:06,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T14,UP,Amballur,19:12,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T14,UP,Koratty,19:18,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T14,UP,Chalakudy,19:24,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T15,UP,Thrissur,20:00,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T15,UP,Ollur,20:06,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T15,UP,Amballur,20:12,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T15,UP,Koratty,20:18,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T15,UP,Chalakudy,20:24,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T16,UP,Thrissur,21:00,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T16,UP,Ollur,21:06,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T16,UP,Amballur,21:12,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T16,UP,Koratty,21:18,Mon-Sun
TSR-CKY-FP,TSR-CKY-FP-T16,UP,Chalakudy,21:24,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T01,UP,Thrissur,06:00,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T01,UP,Mulankunnathukavu,06:10,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T01,UP,Mulloorkara,06:20,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T01,UP,Wadakkanchery,06:30,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T02,UP,Thrissur,07:00,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T02,UP,Mulankunnathukavu,07:10,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T02,UP,Mulloorkara,07:20,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T02,UP,Wadakkanchery,07:30,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T03,UP,Thrissur,08:00,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T03,UP,Mulankunnathukavu,08:10,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T03,UP,Mulloorkara,08:20,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T03,UP,Wadakkanchery,08:30,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T04,UP,Thrissur,09:00,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T04,UP,Mulankunnathukavu,09:10,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T04,UP,Mulloorkara,09:20,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T04,UP,Wadakkanchery,09:30,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T05,UP,Thrissur,10:00,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T05,UP,Mulankunnathukavu,10:10,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T05,UP,Mulloorkara,10:20,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T05,UP,Wadakkanchery,10:30,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T06,UP,Thrissur,11:00,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T06,UP,Mulankunnathukavu,11:10,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T06,UP,Mulloorkara,11:20,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T06,UP,Wadakkanchery,11:30,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T07,UP,Thrissur,12:00,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T07,UP,Mulankunnathukavu,12:10,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T07,UP,Mulloorkara,12:20,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T07,UP,Wadakkanchery,12:30,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T08,UP,Thrissur,13:00,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T08,UP,Mulankunnathukavu,13:10,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T08,UP,Mulloorkara,13:20,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T08,UP,Wadakkanchery,13:30,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T09,UP,Thrissur,14:00,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T09,UP,Mulankunnathukavu,14:10,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T09,UP,Mulloorkara,14:20,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T09,UP,Wadakkanchery,14:30,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T10,UP,Thrissur,15:00,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T10,UP,Mulankunnathukavu,15:10,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T10,UP,Mulloorkara,15:20,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T10,UP,Wadakkanchery,15:30,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T11,UP,Thrissur,16:00,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T11,UP,Mulankunnathukavu,16:10,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T11,UP,Mulloorkara,16:20,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T11,UP,Wadakkanchery,16:30,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T12,UP,Thrissur,17:00,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T12,UP,Mulankunnathukavu,17:10,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T12,UP,Mulloorkara,17:20,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T12,UP,Wadakkanchery,17:30,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T13,UP,Thrissur,18:00,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T13,UP,Mulankunnathukavu,18:10,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T13,UP,Mulloorkara,18:20,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T13,UP,Wadakkanchery,18:30,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T14,UP,Thrissur,19:00,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T14,UP,Mulankunnathukavu,19:10,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T14,UP,Mulloorkara,19:20,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T14,UP,Wadakkanchery,19:30,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T15,UP,Thrissur,20:00,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T15,UP,Mulankunnathukavu,20:10,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T15,UP,Mulloorkara,20:20,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T15,UP,Wadakkanchery,20:30,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T16,UP,Thrissur,21:00,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T16,UP,Mulankunnathukavu,21:10,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T16,UP,Mulloorkara,21:20,Mon-Sun
TSR-WDK-ORD,TSR-WDK-ORD-T16,UP,Wadakkanchery,21:30,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T01,UP,Thrissur,06:00,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T01,UP,Chalakudy,06:08,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T01,UP,Angamaly,06:16,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T01,UP,Aluva,06:24,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T01,UP,Edappally,06:32,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T01,UP,Vyttila Hub,06:40,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T02,UP,Thrissur,07:00,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T02,UP,Chalakudy,07:08,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T02,UP,Angamaly,07:16,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T02,UP,Aluva,07:24,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T02,UP,Edappally,07:32,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T02,UP,Vyttila Hub,07:40,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T03,UP,Thrissur,08:00,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T03,UP,Chalakudy,08:08,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T03,UP,Angamaly,08:16,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T03,UP,Aluva,08:24,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T03,UP,Edappally,08:32,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T03,UP,Vyttila Hub,08:40,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T04,UP,Thrissur,09:00,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T04,UP,Chalakudy,09:08,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T04,UP,Angamaly,09:16,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T04,UP,Aluva,09:24,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T04,UP,Edappally,09:32,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T04,UP,Vyttila Hub,09:40,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T05,UP,Thrissur,10:00,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T05,UP,Chalakudy,10:08,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T05,UP,Angamaly,10:16,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T05,UP,Aluva,10:24,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T05,UP,Edappally,10:32,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T05,UP,Vyttila Hub,10:40,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T06,UP,Thrissur,11:00,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T06,UP,Chalakudy,11:08,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T06,UP,Angamaly,11:16,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T06,UP,Aluva,11:24,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T06,UP,Edappally,11:32,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T06,UP,Vyttila Hub,11:40,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T07,UP,Thrissur,12:00,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T07,UP,Chalakudy,12:08,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T07,UP,Angamaly,12:16,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T07,UP,Aluva,12:24,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T07,UP,Edappally,12:32,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T07,UP,Vyttila Hub,12:40,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T08,UP,Thrissur,13:00,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T08,UP,Chalakudy,13:08,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T08,UP,Angamaly,13:16,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T08,UP,Aluva,13:24,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T08,UP,Edappally,13:32,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T08,UP,Vyttila Hub,13:40,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T09,UP,Thrissur,14:00,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T09,UP,Chalakudy,14:08,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T09,UP,Angamaly,14:16,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T09,UP,Aluva,14:24,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T09,UP,Edappally,14:32,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T09,UP,Vyttila Hub,14:40,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T10,UP,Thrissur,15:00,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T10,UP,Chalakudy,15:08,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T10,UP,Angamaly,15:16,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T10,UP,Aluva,15:24,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T10,UP,Edappally,15:32,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T10,UP,Vyttila Hub,15:40,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T11,UP,Thrissur,16:00,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T11,UP,Chalakudy,16:08,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T11,UP,Angamaly,16:16,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T11,UP,Aluva,16:24,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T11,UP,Edappally,16:32,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T11,UP,Vyttila Hub,16:40,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T12,UP,Thrissur,17:00,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T12,UP,Chalakudy,17:08,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T12,UP,Angamaly,17:16,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T12,UP,Aluva,17:24,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T12,UP,Edappally,17:32,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T12,UP,Vyttila Hub,17:40,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T13,UP,Thrissur,18:00,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T13,UP,Chalakudy,18:08,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T13,UP,Angamaly,18:16,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T13,UP,Aluva,18:24,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T13,UP,Edappally,18:32,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T13,UP,Vyttila Hub,18:40,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T14,UP,Thrissur,19:00,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T14,UP,Chalakudy,19:08,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T14,UP,Angamaly,19:16,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T14,UP,Aluva,19:24,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T14,UP,Edappally,19:32,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T14,UP,Vyttila Hub,19:40,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T15,UP,Thrissur,20:00,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T15,UP,Chalakudy,20:08,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T15,UP,Angamaly,20:16,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T15,UP,Aluva,20:24,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T15,UP,Edappally,20:32,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T15,UP,Vyttila Hub,20:40,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T16,UP,Thrissur,21:00,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T16,UP,Chalakudy,21:08,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T16,UP,Angamaly,21:16,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T16,UP,Aluva,21:24,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T16,UP,Edappally,21:32,Mon-Sun
TSR-EKM-SF,TSR-EKM-SF-T16,UP,Vyttila Hub,21:40,Mon-Sun
KKD-MCH-ORD,KKD-MCH-ORD-T01,UP,Mofussil Stand,06:00,Mon-Sun
KKD-MCH-ORD,KKD-MCH-ORD-T01,UP,Arayidathupalam,06:08,Mon-Sun
KKD-MCH-ORD,KKD-MCH-ORD-T01,UP,Kovoor,06:16,Mon-Sun
KKD-MCH-ORD,KKD-MCH-ORD-T01,UP,Medical College,06:24,Mon-Sun
KKD-MCH-ORD,KKD-MCH-ORD-T02,UP,Mofussil Stand,06:45,Mon-Sun
KKD-MCH-ORD,KKD-MCH-ORD-T02,UP,Arayidathupalam,06:53,Mon-Sun
KKD-MCH-ORD,KKD-MCH-ORD-T02,UP,Kovoor,07:01,Mon-Sun
KKD-MCH-ORD,KKD-MCH-ORD-T02,UP,Medical College,07:09,Mon-Sun
KKD-MCH-ORD,KKD-MCH-ORD-T03,UP,Mofussil Stand,07:30,Mon-Sun
KKD-MCH-ORD,KKD-MCH-ORD-T03,UP,Arayidathupalam,07:38,Mon-Sun
KKD-MCH-ORD,KKD-MCH-ORD-T03,UP,Kovoor,07:46,Mon-Sun
KKD-MCH-ORD,KKD-MCH-ORD-T03,UP,Medical College,07:54,Mon-Sun
KKD-MCH-ORD,KKD-MCH-ORD-T04,UP,Mofussil Stand,08:15,Mon-Sun
KKD-MCH-ORD,KKD-MCH-ORD-T04,UP,Arayidathupalam,08:23,Mon-Sun
KKD-MCH-ORD,KKD-MCH-ORD-T04,UP,Kovoor,08:31,Mon-Sun
KKD-MCH-ORD,KKD-MCH-ORD-T04,UP,Medical College,08:39,Mon-Sun
KKD-MCH-ORD,KKD-MCH-ORD-T05,UP,Mofussil Stand,09:00,Mon-Sun
KKD-MCH-ORD,KKD-MCH-ORD-T05,UP,Arayidathupalam,09:08,Mon-Sun
KKD-MCH-ORD,KKD-MCH-ORD-T05,UP,Kovoor,09:16,Mon-Sun
KKD-MCH-ORD,KKD-MCH-ORD-T05,UP,Medical College,09:24,Mon-Sun
KKD-MCH-ORD,KKD-MCH-ORD-T06,UP,Mofussil Stand,09:45,Mon-Sun
KKD-MCH-ORD,KKD-MCH-ORD-T06,UP,Arayidathupalam,09:53,Mon-Sun
KKD-MCH-ORD,KKD-MCH-ORD-T06,UP,Kovoor,10:01,Mon-Sun
KKD-MCH-ORD,KKD-MCH-ORD-T06,UP,Medical College,10:09,Mon-Sun
KKD-MCH-ORD,KKD-MCH-ORD-T07,UP,Mofussil Stand,10:30,Mon-Sun
